0,7.98896,0.290065,-22.2808,2.94176,-2.80282,1.57885,-0.70039,0.00125631,0.133926
1,7.90575,0.261294,-22.249,2.9349,-2.79107,1.56673,-0.700377,0.00223599,0.133959
2,7.8529,0.22161,-22.2164,2.92691,-2.78211,1.56005,-0.700361,0.00320068,0.133956
3,7.78792,0.160073,-22.213,2.91959,-2.77444,1.5526,-0.700392,0.00420925,0.133958
4,7.7557,0.126274,-22.1658,2.90928,-2.76739,1.54898,-0.700393,0.00520669,0.13396
5,7.7358,0.0767298,-22.1571,2.90204,-2.76437,1.54944,-0.700386,0.00620563,0.133959
6,7.7519,0.0677881,-22.1017,2.89101,-2.76427,1.55316,-0.700417,0.00620048,0.134901
7,7.73132,0.0708761,-22.1,2.88835,-2.76466,1.5504,-0.700403,0.00620036,0.135916
8,7.69136,0.0362606,-22.0709,2.87881,-2.7599,1.54605,-0.700395,0.00626,0.136948
9,7.68891,0.0386992,-21.9947,2.8669,-2.75656,1.54568,-0.700412,0.00620062,0.137909
10,7.64275,-0.0182409,-21.984,2.85907,-2.7532,1.54274,-0.700363,0.00621672,0.138956
11,7.73614,0.103295,-21.8855,2.85824,-2.75577,1.55019,-0.700374,0.00520029,0.138956
12,7.80912,0.139585,-21.9356,2.86747,-2.76829,1.55955,-0.700381,0.00425004,0.138956
13,7.85147,0.171885,-21.9574,2.87456,-2.77467,1.56569,-0.700383,0.0032596,0.138953
14,7.90602,0.218669,-22.0039,2.88575,-2.78431,1.57081,-0.700386,0.00225988,0.138954
15,7.90825,0.275373,-21.9916,2.89136,-2.78395,1.56754,-0.700387,0.00125953,0.138953
16,7.89706,0.275061,-22.0119,2.89713,-2.78116,1.56455,-0.70036,0.00124848,0.13795
17,7.94328,0.278685,-22.0812,2.90844,-2.78882,1.57081,-0.700392,0.00124375,0.136937
18,7.94802,0.289589,-22.1485,2.92032,-2.79268,1.57155,-0.700363,0.00125926,0.135951
19,7.95776,0.29455,-22.1299,2.92172,-2.78997,1.57306,-0.700381,0.00125928,0.134938
20,8.00495,0.289167,-22.199,2.93199,-2.79806,1.58063,-0.700399,0.00125977,0.133941
